cpf,numeroConta,numeroCartao,Ranking
32130099969,1846126706906054806,8813573534691889049,C
52495858506,9690095534119950358,5893544480148258341,C
98201601725,4714019834247698631,9279125669265383302,C
36050412545,2734698361309834205,9840357812029812959,C
87263323251,3537262412651776398,8787273829669511876,B
24105729831,9937559092895500191,9990160491872609569,D
29422501258,8858483223736055180,9635628819260666751,B
73290286723,7669635527249511061,4610223071413515855,C
43078872750,8959315805654903345,3069725920084895757,B
46339836401,5410922840035141114,3818042877872271159,B
96636649186,3586426034184682650,2849013542558030633,C
48673019955,1459026668750234904,4278909633419885096,C
36187883811,3372124759570246467,2950587635863303875,D
75353147583,1479087318132873004,3360066337096088122,C
50540275188,1686536544840516523,6466048168431251594,C
98399883783,1882677115506628153,4366170518469197715,B
47867583174,3936240233032962221,3179932733845710137,B
16622055286,7233096893958590436,3086960475551329411,B
43716463691,4767824133647142529,9254687538443729213,C
29373138998,6313829276196772993,6032117159368030971,B
92668884453,6568502171929906475,8250021345579512648,B
58554240999,5850282555395715228,4471427950571212291,B
34203498495,6395191703082148718,4884084212853302951,B
94459569572,5495024611127040939,5528418133295546037,D
47073624704,6675246783263031319,2915606862563210371,C
36313281339,9667208039845359642,6652449870401408493,B
21383913663,2064387694775105219,9573047513146712539,B
12905008444,3656559136945982876,9816102157048223312,B
98138988038,3924580044930843850,6022070977693256725,B
82862101735,1978828959009779087,9537100551316181301,C
58865682636,3778114836054553577,5493625278312840625,C
45785409311,7602514838612796609,1606021088140844291,B
62841410678,3015668441405103305,8633500704298799728,B
26901473831,6891257538070837338,8576600150376191703,C
68832013262,2957204542060957006,6497324239733064379,B
16833832412,2120554957219326988,6047090966301815690,B
53865828016,9337545953979716927,5861230209347618288,D
52837485502,1251436445474840612,1601933718689844024,C
97487589029,3700043163345017120,4056714888414155038,B
14052550952,4664732423763827900,8281356071727088440,B
37665694395,2571982261148219770,6672974083589720767,C
38482844083,2888903698944149964,3816713124793195189,B
74562577981,1352290010840946338,2309050151919129706,C
46471977548,7612467994697114698,9418977650848947130,D
92843731112,2339261373234601012,8044176324999619082,B
33691363054,4471008216766743783,3146202413562932261,B
72104786070,4855356893255703649,9826067348474784478,B
20019395571,6589209705595421971,2883547842046456160,B
26307896054,3784051737355886160,5151708990642844483,B
50677968062,1318475206481067305,2974151720447879660,C
52251446512,7171717047940237288,1116976880830244310,B
40585907959,9338235761799578747,4437358124471809221,B
38174195508,4350730870824333963,6208702871147902374,C
17314362999,6231308956139700888,3083429660042705329,B
57914918186,9511003473521046476,8412640403633892098,B
78826417655,3162914607591364807,4729508562751292430,D
55272009224,2600337565488751464,1905451761228495394,B
34584975101,5320324010271685473,1253531634539523419,B
30492647571,3067649111378416193,8454112329479037707,C
19524265242,8986550412858115295,2972404335260294049,B
35614063930,3804417656119687660,6536765267838003990,B
37531834804,8612247913718124525,3882036436076730529,C
38553693985,6018205524051137284,5549620362774892210,C
73058521808,7335807121536403351,1885801438385030825,C
61503442477,2967080594672864066,8022674177874555696,C
98345261989,9316901501075504153,7233196990294102547,C
68616923975,1332730743702066165,8347665308895659664,D
66497059062,8161683028295782701,1703727730043083635,B
14979986989,4248088354874880804,9662293914729894418,B
61127240838,1450337540762147340,9385607397435776290,D
91681483002,2129621495683097350,8743066627311035448,D
44411083344,9994777661736691926,8301988115100197378,C
62895187415,2650932420155967346,8981376130327476078,C
47998819116,5844220113884371104,3101598169775897189,B
70366285797,1391777086535312745,5032913945779393901,C
52652013002,5216994726071016519,9370705692484103823,C
78510861060,7561959380569935530,3445500217795699813,B
96466395441,9556253349078728962,8998343905850650573,C
70013145891,1397009843398149695,5739510460445582357,C
12717356510,4094601342300249156,4562792740044604492,B
61153600447,6987934743326620669,8952253440279654339,B
14261477154,6078254784330147027,5960363130078681427,C
47410023083,3217875386516247590,6145194891988808077,C
74107495275,3299996668723683852,3498372240075075542,B
67185457170,7787117285016489263,8293881103490121764,B
29519927114,4551970325449470195,5642456999182088170,B
50169886603,6153567404098681817,8498630928494511974,B
51686425978,8170362845445752683,7257604068352562569,B
21266337509,5146388735404874024,4751823131351197618,B
28091166396,8183268893983849385,4584122115271371202,B
21715265356,9923738287916969180,8035148568550922411,B
39104606788,2090525150556427802,9227416489442291991,C
35724293166,4183108800155325291,5054241313324877769,B
51451413968,3631856674647236947,9339146182987380880,C
78727168300,4682040095344796426,1219713200832137881,B
17202086621,3971583834297811737,3451662489684000908,C
40979883006,8728829861065084102,7099525666491426049,C
30375238988,8992334969082637949,9442661644640316244,C
69338833643,5360496792089189039,6816378206338828801,B
40252020953,7864802577706276984,1505144248447706369,B
98980313262,2222664111565852625,5582098939846600432,B
48232585877,7491940543803557644,5067996801575895685,B
16291230335,4049889618659146220,4626060360501033712,C
43710560538,6668535284763417977,6009785505383993914,C
87884900469,9249722642952392726,6929452848740473274,B
68741986349,8148119427963513335,8513692601286904767,B
13793327667,4615034309150146277,4969029633588308963,C
85768479216,8708007683054551678,7109698767086249288,B
53305084246,6938059442533609606,4232902917202580056,C
76821538558,5086470640177246101,9527907763053797375,B
69412409014,5245825467720822903,4755949722360150661,B
67312233586,3291448027758727542,6549650785542298265,C
42241880165,1478962207041260916,2144198157866509442,D
57470223926,1545567007665511631,8767508764790236051,C
92625270085,1669108496295137394,8834260285473165255,B
53151148447,4791072352205805247,1827064721970905785,D
37585171444,8396284369436782665,2192898018876177159,B
71127022675,2081065158742831992,8966566830543484459,B
65113190379,8869314664865505555,6436901819979427882,B
15183077428,4227571940675898405,1194760005261859285,C
47244209766,6271749296041012144,9741157182108524798,B
50801630616,7168258328673577611,1549389143239280979,B
75522408309,3390239407605380574,7834901323594713272,B
19284289236,1800089107622807712,9180265741157802527,B
55542359328,4103710667917808774,8810663895466784622,B
89562639178,9433239225200238563,7705581807874799625,B
66879700596,7094522977686326838,4387734606865562674,B
19435589055,5176690769804104590,7831399867950819868,B
32302756514,5928973487806825278,1688613867355021958,B
37910988154,2462132970693917491,4494611792012708245,B
98796448508,7665989381606218228,2872206745649132441,C
29604462443,5118114822239206618,5382572604948694004,B
46366727293,9759426258493666826,1793860295672708453,B
55284195848,1152994389856194733,6385568140199670565,C
57470074160,7287563111843330408,2785877691261940687,C
91079763377,4996977975026544008,4172035670525620994,C
65420997989,2214781332387042631,9132303325330233965,C
61878076107,3641656158100211317,4535023600050799271,B
42664023215,5746477404401207821,3861782489344125851,C
74291886883,1374315411331013022,2038073925735650353,B
66341576926,5571825675877920969,2490654429350756502,C
31492479941,4218119914220899580,6604979826864218971,B
69539445449,5142927292281656169,2710115518272840506,B
50470241071,2449058891959106033,7676742737486699404,B
28503490855,8101695182443589351,2140360044799621655,B
66169859025,5145052640359620181,8105877700933445102,B
50118097459,9867213283198880555,4878467247607429219,C
68223392749,6408002368491079410,8073295188010206053,B
22834184659,6018563673104833701,8800452800335429846,B
41892582239,6685205110828549381,3734652073865858545,B
43941470423,4883938458694339137,6332467982488292859,D
13246616742,3740648877400714217,7401991751150102591,C
78564466133,1422608227740992626,6043613780705471575,C
37670719332,5144722604497295023,7877988279831499045,C
50889647614,2480336037348596334,5333006069873687029,C
29091684248,3436388735467885064,9455637469296981420,D
67889727303,4918144461350317962,6877361928045932276,D
76254242942,6040332563613182155,1316929904224756719,B
36913646523,3949747195791274306,5763923873889597596,C
98244185533,8443869110649084121,4013242143100187778,C
99300168673,6716022218186599038,4837816776986284619,B
77135333596,7771107424659792423,9860953580389796904,C
23609751122,1564755500425207198,1870726118810420795,C
54066516014,5750453118695436658,1325168494002900904,B
90502792094,5642135445868466234,4576725668700064742,B
42174266579,1318228658607954178,3803243108847096461,B
66560002401,5267098699456229062,1150865492246779142,B
19953335684,4372921677679311712,8331404918184951630,C
35948925266,1171732101016428764,1981317176451955248,B
47944490458,4237248722057940839,8815823933021420163,B
53390545479,9319688212504928459,9003083999234311353,B
30187905780,7174352985256058338,5197900022723650130,C
48382996347,2190358928464826380,5893963489768300013,B
19079129188,1543840214514915727,9512941020214264796,B
42545440769,2070925169517706809,6201229099970024865,B
51784516824,7533707677604505456,3188469527721919337,D
75881704693,7208370061284968384,2830848086452888889,C
73984971390,2566100195025237324,6772117157002878510,D
33186938897,1296327907548891202,7288683381369984079,B
92809828208,8055725573054232223,6149460928707465804,B
50259932521,8883846219118527364,2287723549686624308,B
75333645652,1662221935678946031,1400616666244309617,B
12064163704,5029355106546121095,4003116394708215168,D
24366425733,6800154575951781653,1237721696233879692,D
66205231152,5426842118310750429,2097793216434527742,C
49983705681,5122655247683455181,2783137788988001556,B
50723973180,4352429093784049013,1745888577378052515,C
27215015963,5701187206059167339,8709716694046899859,B
97413188095,1938866620855247724,5836866560460061227,B
36450898706,7859400661664999646,3522125403483735528,B
86833756766,3896909973362073568,4166200034661156066,B
98648044880,8837889906599870519,3751611437891437083,C
75291337290,8493325187093620988,8510740320167533882,C
98627995094,5222323366411122711,5232712484398718288,C
84294939231,1669481136993854207,6714393148364477350,C
62073348583,5320402446911044897,2217967812433230118,B
83386727946,3893745664522367193,3269463683308402968,C
91762234684,1230250192642443647,9252365565068522347,C
79301465591,8390782140549059201,4868896009200429853,C
44018506622,9179103435744109211,7580635556815355785,B
18525516545,1716159076314541771,1352982988144340442,B
20871384381,6919592356978429900,5091370856438107066,C
62079489030,6354369305233635766,2484754517507624196,C
62546884600,6488892243905167038,2858004103273925703,B
82742182107,5689949953951321136,8855465702024348015,C
81772937349,5925188371998875077,5320879742271706228,D
25297925439,9585782775332139945,6311412389295959533,D
13225366010,5888590016234060253,7606864095345202887,C
38499228849,5580432959462221566,6653611802411204805,B
47135130157,9329259362334824072,3586744055564924475,D
68990807046,9617748117002424082,4336575598357137846,D
95665424683,7613666040138046341,4924126659003339225,D
17927659005,3113803394267575279,2761687908167059855,D
75033186157,2739568565388973025,1872456161474370515,D
93513472719,9674512371164677379,9470374223377238268,C
68291265502,1863191944245266087,3391658516685415697,C
81117479268,1556026768785032511,6018936267409067983,B
69731503031,7273365371511932091,5983659432642880221,B
90537455713,8152922440276020328,3696513910088976946,C
47506812655,3948943906657885307,7404509433129222844,B
68557718182,1691402718340300894,6779131811007164488,B
93683364076,1951720422020255588,2859493490622032309,B
67133429590,4442158734770756289,5847208316175796073,B
58274594138,9919657225613021268,1231386861920817924,B
32009755198,8951700922548454613,8173648965592746223,B
30924050763,5436381377046924924,4741093546874119889,B
89268088343,4177741902438386660,9182901675866876325,B
